#disease-db	disease-identifier	disease-name	negation	HPO-ID	reference	evidence-code	onset	frequencyHPO	modifier	sub-ontology	alt-names	curators	frequencyRaw	sex
OMIM	617297	AMELOGENESIS IMPERFECTA, TYPE IJ	NOT	HP:0010299	PMID:27843125	PCS			 	P		HPO:skoehler[2017-07-13];HPO:probinson[2019-09-03]	-	-
OMIM	617319	ANTERIOR SEGMENT DYSGENESIS 8	NOT	HP:0007957	PMID:27839872	IEA			 	P		HPO:probinson[2017-06-16]	-	-
OMIM	617321	Yao syndrome	NOT	HP:0000554	PMID:1790928	PCS			 	P	YAO SYNDROME	HP:probinson[2018-07-05]	-	-
OMIM	617336	NEMALINE MYOPATHY 11, AUTOSOMAL RECESSIVE; NEM11	NOT	HP:0040081	OMIM:617336	TAS			 	P		HPO:skoehler[2017-07-13]	-	-
OMIM	617383	AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY, 2	NOT	HP:0000926	PMID:27330106	PCS			 	P		HP:probinson[2019-03-09]	-	-
OMIM	617383	AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY, 2	NOT	HP:0004322	PMID:27330106	PCS			 	P		HP:probinson[2019-03-09]	-	-
OMIM	617394	SCLEROSING CHOLANGITIS, NEONATAL	NOT	HP:0000365	OMIM:617394	TAS			 	P		HPO:skoehler[2017-07-13]	-	-
OMIM	617514	IMMUNODEFICIENCY 52; IMD52	NOT	HP:0012176	OMIM:617514	IEA			 	P		HPO:skoehler[2018-10-08]	-	-
OMIM	617519	Neurodevelopmental disorder with hypotonia, neuropathy, and deafness		HP:0007108	PMID:33772159	PCS		HP:0040285	 	P	NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, NEUROPATHY, AND DEAFNESS	HPO:skoehler[2018-10-08];HPO:probinson[2021-03-31]	0/5	-
OMIM	617519	Neurodevelopmental disorder with hypotonia, neuropathy, and deafness	NOT	HP:0040081	OMIM:617519	IEA			 	P	NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, NEUROPATHY, AND DEAFNESS	HPO:skoehler[2019-04-18]	-	-
OMIM	617520	MICROCEPHALY 18, PRIMARY, AUTOSOMAL DOMINANT; MCPH18	NOT	HP:0012443	OMIM:617520	TAS			 	P		HPO:nvasilevsky[2019-02-25]	-	-
OMIM	617596	Maleylacetoacetate isomerase deficiency	NOT	HP:0001410	OMIM:617596	TAS			 	P	MALEYLACETOACETATE ISOMERASE DEFICIENCY	HPO:probinson[2020-08-02]	-	-
OMIM	617605	DEAFNESS, AUTOSOMAL DOMINANT 71; DFNA71	NOT	HP:0001751	PMID:27657680	PCS			 	P		HPO:probinson[2019-06-13]	-	-
OMIM	617654	DEAFNESS, AUTOSOMAL RECESSIVE 108; DFNB108	NOT	HP:0001270	PMID:27162350	PCS			 	P		HPO:probinson[2019-06-13]	-	-
OMIM	617732	FACIAL PALSY, CONGENITAL, WITH PTOSIS AND VELOPHARYNGEAL DYSFUNCTION; FPVEPD	NOT	HP:0410263	OMIM:617732	IEA			 	P		HPO:skoehler[2019-02-22]	-	-
OMIM	617800	MICROCEPHALY 19, PRIMARY, AUTOSOMAL RECESSIVE; MCPH19	NOT	HP:0000002	OMIM:617800	IEA			 	P		HPO:skoehler[2019-04-18]	-	-
OMIM	617808	COFFIN-SIRIS SYNDROME 6; CSS6	NOT	HP:0001250	PMID:26238514	PCS			 	P		HP:probinson[2018-05-19]	-	-
OMIM	617816	GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 16; GPIBD16	NOT	HP:0003155	PMID:27694521	TAS			 	P		HPO:nvasilevsky[2019-03-27]	-	-
OMIM	617839	AMYOTROPHIC LATERAL SCLEROSIS 23; ALS23	NOT	HP:0000726	OMIM:617839	IEA			 	P		HPO:skoehler[2018-10-08]	-	-
OMIM	617981	Erythrocytosis 7	NOT	HP:0001900	PMID:15921161	PCS			 	P	ERYTHROCYTOSIS 7	HPO:probinson[2021-02-19]	-	-
OMIM	617994	Tumoral calcinosis, hyperphosphatemic, familial, 3	NOT	HP:0000103	PMID:17710231	PCS			 	P	TUMORAL CALCINOSIS, HYPERPHOSPHATEMIC, FAMILIAL, 3	HPO:probinson[2020-08-11]	-	-
OMIM	617994	Tumoral calcinosis, hyperphosphatemic, familial, 3	NOT	HP:0000787	PMID:17710231	PCS			 	P	TUMORAL CALCINOSIS, HYPERPHOSPHATEMIC, FAMILIAL, 3	HPO:probinson[2020-08-11];HPO:probinson[2020-08-11]	-	-
OMIM	617994	Tumoral calcinosis, hyperphosphatemic, familial, 3	NOT	HP:0001959	PMID:17710231	PCS			 	P	TUMORAL CALCINOSIS, HYPERPHOSPHATEMIC, FAMILIAL, 3	HPO:probinson[2020-08-11]	-	-
OMIM	618003	DEAFNESS, AUTOSOMAL RECESSIVE 57; DFNB57	NOT	HP:0000479	PMID:26849169	PCS			 	P		HP:probinson[2019-03-02]	-	-
OMIM	618003	DEAFNESS, AUTOSOMAL RECESSIVE 57; DFNB57	NOT	HP:0000505	PMID:26416264	PCS			 	P		HP:probinson[2019-03-02]	-	-
OMIM	618003	DEAFNESS, AUTOSOMAL RECESSIVE 57; DFNB57	NOT	HP:0001751	PMID:29048736	PCS			 	P		HPO:skoehler[2018-10-08];HP:probinson[2019-03-02]	-	-
OMIM	618010	GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 17; GPIBD17	NOT	HP:0004379	PMID:29573052	TAS			 	P		HPO:nvasilevsky[2019-03-27]	-	-
OMIM	618011	HYPEREKPLEXIA 4; HKPX4	NOT	HP:0012469	PMID:28180185	PCS			 	P		HPO:probinson[2018-06-12]	-	-
OMIM	618013	DEAFNESS, AUTOSOMAL RECESSIVE 109; DFNB109	NOT	HP:0008555	PMID:29107558	IEA		HP:0040284	 	P		HPO:probinson[2019-06-13]	2/2	-
OMIM	618097	MICROCEPHALY, GROWTH RESTRICTION, AND INCREASED SISTER CHROMATID EXCHANGE 2; MGRISCE2	NOT	HP:0025300	OMIM:618097	IEA			 	P		HPO:skoehler[2018-10-08]	-	-
OMIM	618180	ECTODERMAL DYSPLASIA 14, HAIR/TOOTH TYPE WITH OR WITHOUT HYPOHIDROSIS; ECTD14	NOT	HP:0000364	OMIM:618180	IEA			 	P		HPO:skoehler[2019-04-18]	-	-
OMIM	618287	MUCOCUTANEOUS ULCERATION, CHRONIC; CMCU	NOT	HP:0002719	PMID:28600438	PCS			 	P		HPO:skoehler[2019-04-18];HPO:probinson[2019-09-07]	-	-
OMIM	618364	MYOCLONUS, FAMILIAL, 2; MYOCL2	NOT	HP:0001250	PMID:29726066	IEA			 	P		HPO:skoehler[2019-04-18];HPO:probinson[2019-06-13]	-	-
OMIM	618364	MYOCLONUS, FAMILIAL, 2; MYOCL2	NOT	HP:0001332	PMID:29726066	PCS			 	P		HPO:skoehler[2019-04-18];HPO:probinson[2019-06-13]	-	-
OMIM	618364	MYOCLONUS, FAMILIAL, 2; MYOCL2	NOT	HP:0100543	PMID:29726066	PCS			 	P		HPO:probinson[2019-06-13]	-	-
OMIM	618410	Deafness, autosomal recessive 113	NOT	HP:0001751	PMID:29703829	IEA			 	P	DEAFNESS, AUTOSOMAL RECESSIVE 113	HPO:probinson[2019-07-07]	-	-
OMIM	618414	MYOPATHY, CONGENITAL, WITH FAST-TWITCH (TYPE II) FIBER ATROPHY; MYOFTA	NOT	HP:0040081	OMIM:618414	IEA			 	P		HPO:skoehler[2019-09-07]	-	-
OMIM	618422	DEAFNESS, AUTOSOMAL RECESSIVE 100; DFNB100	NOT	HP:0001751	PMID:29590114	TAS			 	P		HPO:nvasilevsky[2019-09-11]	-	-
OMIM	618462	BLEEDING DISORDER, PLATELET-TYPE, 22; BDPLT22	NOT	HP:0011873	OMIM:618462	IEA			 	P		HPO:skoehler[2019-09-07]	-	-
OMIM	618480	NEURODEVELOPMENTAL DISORDER WITH SEIZURES AND SPEECH AND WALKING IMPAIRMENT; NEDSSWI	NOT	HP:0410263	OMIM:618480	IEA			 	P		HPO:skoehler[2019-09-07]	-	-
OMIM	618481	Deafness, autosomal recessive 99	NOT	HP:0001751	PMID:25331638	IEA			 	P	DEAFNESS, AUTOSOMAL RECESSIVE 99	HPO:probinson[2019-07-06]	-	-
OMIM	618484	ARTHROGRYPOSIS MULTIPLEX CONGENITA, MYOGENIC TYPE; AMCM	NOT	HP:0040081	OMIM:618484	IEA			 	P		HPO:skoehler[2019-09-07]	-	-
OMIM	618522	INTELLECTUAL DEVELOPMENTAL DISORDER 59; MRD59	NOT	HP:0001250	OMIM:618522	IEA			 	P		HPO:skoehler[2019-09-07]	-	-
OMIM	618531	Erythrokeratodermia veriabilis et progressiva 6	NOT	HP:0011675	PMID:30528822	PCS			 	P	ERYTHROKERATODERMIA VERIABILIS ET PROGRESSIVA 6	HPO:probinson[2020-07-23]	-	-
OMIM	618546	TRICHOTHIODYSTROPHY 7, NONPHOTOSENSITIVE; TTD7	NOT	HP:0000992	PMID:31374204	TAS			 	P		HPO:nvasilevsky[2019-09-11];HPO:nvasilevsky[2019-09-11]	-	-
OMIM	618571	Neurodevelopmental disorder with cataracts, poor growth, and dysmorphic facies		HP:0001250	PMID:30622326	PCS		HP:0040285	 	P	NEURODEVELOPMENTAL DISORDER WITH CATARACTS, POOR GROWTH, AND DYSMORPHIC FACIES	HPO:probinson[2020-05-23]	0/5	-
OMIM	618590	Neurodevelopmental disorder with brain anomalies, seizures, and scoliosis	NOT	HP:0003155	PMID:31353022	PCS		HP:0040284	 	P	NEURODEVELOPMENTAL DISORDER WITH BRAIN ANOMALIES, SEIZURES, AND SCOLIOSIS	HPO:probinson[2020-07-24]	5/5	-
OMIM	618596	Epilepsy, idiopathic generalized, susceptibility to, 16	NOT	HP:0007166	PMID:29330545	PCS			 	P	EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 16	HPO:probinson[2020-07-11]	-	-
OMIM	618598	Spastic tetraplegia and axial hypotonia, progressive	NOT	HP:0002380	PMID:31314961	PCS		HP:0040284	 	P	SPASTIC TETRAPLEGIA AND AXIAL HYPOTONIA, PROGRESSIVE	HPO:probinson[2020-07-25];HPO:probinson[2020-07-25]	1/1	-
OMIM	618618	Spondyloepiphyseal dysplasia, Nishimura type	NOT	HP:0000505	PMID:30804514	PCS			 	P	SPONDYLOEPIPHYSEAL DYSPLASIA, NISHIMURA TYPE	HPO:probinson[2020-07-22]	-	-
OMIM	618618	Spondyloepiphyseal dysplasia, Nishimura type	NOT	HP:0001249	PMID:30804514	IEA			 	P	SPONDYLOEPIPHYSEAL DYSPLASIA, NISHIMURA TYPE	HPO:probinson[2020-07-22]	-	-
OMIM	618727	Ectodermal dysplasia with facial dysmorphism and acral, ocular, and brain anomalies, somatic mosaic	NOT	HP:0001249	PMID:31570889	PCS			 	P	ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES, SOMATIC MOSAIC	HPO:probinson[2020-04-23]	-	-
OMIM	618727	Ectodermal dysplasia with facial dysmorphism and acral, ocular, and brain anomalies, somatic mosaic	NOT	HP:0001263	PMID:31570889	PCS			 	P	ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES, SOMATIC MOSAIC	HPO:probinson[2020-04-23]	-	-
OMIM	618728	Spondyloepimetaphyseal dysplasia, Isidor-Toutain type	NOT	HP:0001903	PMID:31630789	PCS			 	P	SPONDYLOEPIMETAPHYSEAL DYSPLASIA, ISIDOR-TOUTAIN TYPE	HPO:probinson[2020-04-24]	-	-
OMIM	618752	Neutropenia, severe congenital, 8, autosomal dominant	NOT	HP:0010701	PMID:28972538	PCS			 	P	NEUTROPENIA, SEVERE CONGENITAL, 8, AUTOSOMAL DOMINANT	HPO:probinson[2020-04-06]	-	-
OMIM	618778	Deafness, autosomal dominant 75	NOT	HP:0000375	PMID:31231791	PCS			 	P	DEAFNESS, AUTOSOMAL DOMINANT 75	HPO:probinson[2020-05-08]	-	-
OMIM	618778	Deafness, autosomal dominant 75	NOT	HP:0001999	PMID:31231791	PCS			 	P	DEAFNESS, AUTOSOMAL DOMINANT 75	HPO:probinson[2020-05-08]	-	-
OMIM	618781	Ciliary dyskinesia, primary, 44	NOT	HP:0030853	PMID:31996837	PCS			 	P	CILIARY DYSKINESIA, PRIMARY, 44	HPO:probinson[2020-05-06]	-	-
OMIM	618781	Ciliary dyskinesia, primary, 44	NOT	HP:0040128	PMID:31996837	PCS			 	P	CILIARY DYSKINESIA, PRIMARY, 44	HPO:probinson[2020-05-06]	-	-
OMIM	618787	Deafness, autosomal dominant 76	NOT	HP:0001751	PMID:31397523	PCS			 	P	DEAFNESS, AUTOSOMAL DOMINANT 76	HPO:probinson[2020-05-10]	-	-
OMIM	618866	Tremor, hereditary essential, 6	NOT	HP:0001251	PMID:31819945	PCS			 	P	TREMOR, HEREDITARY ESSENTIAL, 6	HPO:probinson[2020-06-14]	-	-
OMIM	618866	Tremor, hereditary essential, 6	NOT	HP:0001272	PMID:31819945	PCS			 	P	TREMOR, HEREDITARY ESSENTIAL, 6	HPO:probinson[2020-06-14]	-	-
OMIM	618866	Tremor, hereditary essential, 6	NOT	HP:0002415	PMID:31819945	PCS			 	P	TREMOR, HEREDITARY ESSENTIAL, 6	HPO:probinson[2020-06-14]	-	-
OMIM	618866	Tremor, hereditary essential, 6	NOT	HP:0100515	PMID:31819945	PCS			 	P	TREMOR, HEREDITARY ESSENTIAL, 6	HPO:probinson[2020-06-14]	-	-
OMIM	618866	Tremor, hereditary essential, 6	NOT	HP:0100543	PMID:31819945	PCS			 	P	TREMOR, HEREDITARY ESSENTIAL, 6	HPO:probinson[2020-06-14]	-	-
OMIM	618879	Neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures	NOT	HP:0003155	PMID:32220290	PCS			 	P	NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA AND CEREBELLAR ATROPHY, WITH OR WITHOUT SEIZURES	HPO:probinson[2020-06-17]	-	-
OMIM	618881	Galactosemia IV	NOT	HP:0001263	PMID:30451973	PCS			 	P	GALACTOSEMIA IV	HPO:probinson[2020-06-14]	-	-
OMIM	618881	Galactosemia IV	NOT	HP:0002240	PMID:30451973	PCS			 	P	GALACTOSEMIA IV	HPO:probinson[2020-06-14]	-	-
OMIM	618882	Imerslund-Grasbeck syndrome 2	NOT	HP:0000083	PMID:24156255	PCS			 	P	IMERSLUND-GRASBECK SYNDROME 2	HPO:probinson[2020-07-19]	-	-
OMIM	618884	Proteinuria, chronic benign	NOT	HP:0000083	PMID:31613795	PCS			 	P	PROTEINURIA, CHRONIC BENIGN	HPO:probinson[2020-07-11]	-	-
OMIM	618915	Deafness, autosomal dominant 77	NOT	HP:0011390	PMID:31273342	PCS			 	P	DEAFNESS, AUTOSOMAL DOMINANT 77	HPO:probinson[2020-08-12]	-	-
OMIM	618939	Treacher-Collins syndrome 4	NOT	HP:0001249	PMID:31649276	PCS		HP:0040285	 	P	TREACHER-COLLINS SYNDROME 4	HPO:probinson[2020-08-31]	0/6	-
OMIM	618963	Immunodeficiency 69, mycobacteriosis	NOT	HP:0012156	PMID:32163377	PCS			 	P	IMMUNODEFICIENCY 69, MYCOBACTERIOSIS	HPO:probinson[2020-08-14]	-	-
OMIM	618975	Myopathy, congenital, with diaphragmatic defects, respiratory insufficiency, and dysmorphic facies		HP:0002089	PMID:30403323	PCS		HP:0040285	 	P	MYOPATHY, CONGENITAL, WITH DIAPHRAGMATIC DEFECTS, RESPIRATORY INSUFFICIENCY, AND DYSMORPHIC FACIES	HPO:probinson[2020-09-12]	0/1	-
OMIM	619000	Intellectual developmental disorder with seizures and language delay		HP:0001182	PMID:31110234	PCS		HP:0040285	 	P	INTELLECTUAL DEVELOPMENTAL DISORDER WITH SEIZURES AND LANGUAGE DELAY	HPO:probinson[2020-11-28]	0/1	-
OMIM	619009	Oocyte maturation defect 8	NOT	HP:0000140	PMID:32502391	PCS		HP:0040284	 	P	OOCYTE MATURATION DEFECT 8	HPO:probinson[2020-11-29];HPO:probinson[2020-11-29]	4/4	-
OMIM	619009	Oocyte maturation defect 8	NOT	HP:0025132	PMID:32502391	PCS		HP:0040284	 	P	OOCYTE MATURATION DEFECT 8	HPO:probinson[2020-11-29];HPO:probinson[2020-11-29]	4/4	-
OMIM	619011	Oocyte maturation defect 9	NOT	HP:0000140	PMID:32473092	PCS		HP:0040284	 	P	OOCYTE MATURATION DEFECT 9	HPO:probinson[2020-11-29]	5/5	-
OMIM	619044	Spermatogenic failure 44	NOT	HP:0008734	PMID:31654588	PCS		HP:0040284	 	P	SPERMATOGENIC FAILURE 44	HPO:probinson[2020-11-29]	2/2	-
OMIM	619044	Spermatogenic failure 44	NOT	HP:0030087	PMID:31654588	PCS		HP:0040284	 	P	SPERMATOGENIC FAILURE 44	HPO:probinson[2020-11-29]	2/2	-
OMIM	619081	Deafness, autosomal dominant 78	NOT	HP:0000256	PMID:32294086	PCS		HP:0040284	 	P	DEAFNESS, AUTOSOMAL DOMINANT 78	HPO:probinson[2020-12-10]	8/8	-
OMIM	619081	Deafness, autosomal dominant 78	NOT	HP:0001263	PMID:32294086	IEA		HP:0040284	 	P	DEAFNESS, AUTOSOMAL DOMINANT 78	HPO:probinson[2020-12-10]	8/8	-
OMIM	619081	Deafness, autosomal dominant 78	NOT	HP:0100753	PMID:32294086	PCS		HP:0040284	 	P	DEAFNESS, AUTOSOMAL DOMINANT 78	HPO:probinson[2020-12-10]	8/8	-
OMIM	619086	Deafness, autosomal dominant 79	NOT	HP:0001751	PMID:31972369	PCS			 	P	DEAFNESS, AUTOSOMAL DOMINANT 79	HPO:probinson[2020-12-15]	-	-
OMIM	619093	Deafness, autosomal recessive 116	NOT	HP:0001263	PMID:31175426	PCS			 	P	DEAFNESS, AUTOSOMAL RECESSIVE 116	HPO:probinson[2020-12-15]	-	-
OMIM	619174	Deafness, autosomal recessive 117	NOT	HP:0001751	PMID:33496845	PCS		HP:0040285	 	P	DEAFNESS, AUTOSOMAL RECESSIVE 117	HPO:probinson[2021-03-27]	0/3	-
ORPHA	100070	Progressive non-fluent aphasia	NOT	HP:0001297	ORPHA:100070	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100070	Progressive non-fluent aphasia	NOT	HP:0002185	ORPHA:100070	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100070	Progressive non-fluent aphasia	NOT	HP:0030692	ORPHA:100070	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100070	Progressive non-fluent aphasia	NOT	HP:0100315	ORPHA:100070	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100085	Primary hepatic neuroendocrine carcinoma	NOT	HP:0006254	ORPHA:100085	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100085	Primary hepatic neuroendocrine carcinoma	NOT	HP:0031029	ORPHA:100085	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100976	Bathing suit ichthyosis	NOT	HP:0025524	ORPHA:100976	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100989	Autosomal dominant spastic paraplegia type 8	NOT	HP:0002921	ORPHA:100989	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100989	Autosomal dominant spastic paraplegia type 8	NOT	HP:0003457	ORPHA:100989	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100989	Autosomal dominant spastic paraplegia type 8	NOT	HP:0012898	ORPHA:100989	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100993	Autosomal dominant spastic paraplegia type 12	NOT	HP:0001250	ORPHA:100993	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100993	Autosomal dominant spastic paraplegia type 12	NOT	HP:0002921	ORPHA:100993	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100993	Autosomal dominant spastic paraplegia type 12	NOT	HP:0003457	ORPHA:100993	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100993	Autosomal dominant spastic paraplegia type 12	NOT	HP:0012898	ORPHA:100993	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100999	Autosomal dominant spastic paraplegia type 19	NOT	HP:0001250	ORPHA:100999	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100999	Autosomal dominant spastic paraplegia type 19	NOT	HP:0002921	ORPHA:100999	TAS		HP:0040285		P		orphadata	-	-
ORPHA	100999	Autosomal dominant spastic paraplegia type 19	NOT	HP:0003457	ORPHA:100999	TAS		HP:0040285		P		orphadata	-	-
ORPHA	101016	Romano-Ward syndrome	NOT	HP:0000365	ORPHA:101016	TAS		HP:0040285		P		orphadata	-	-
ORPHA	101046	Autosomal dominant epilepsy with auditory features	NOT	HP:0001249	ORPHA:101046	TAS		HP:0040285		P		orphadata	-	-
ORPHA	101046	Autosomal dominant epilepsy with auditory features	NOT	HP:0410263	ORPHA:101046	TAS		HP:0040285		P		orphadata	-	-
ORPHA	101112	Spinocerebellar ataxia type 26	NOT	HP:0001250	ORPHA:101112	TAS		HP:0040285		P		orphadata	-	-
ORPHA	101112	Spinocerebellar ataxia type 26	NOT	HP:0002380	ORPHA:101112	TAS		HP:0040285		P		orphadata	-	-
ORPHA	101112	Spinocerebellar ataxia type 26	NOT	HP:0003470	ORPHA:101112	TAS		HP:0040285		P		orphadata	-	-
ORPHA	101112	Spinocerebellar ataxia type 26	NOT	HP:0003474	ORPHA:101112	TAS		HP:0040285		P		orphadata	-	-
ORPHA	1177	Early-onset cerebellar ataxia with retained tendon reflexes	NOT	HP:0000648	ORPHA:1177	TAS		HP:0040285		P		orphadata	-	-
ORPHA	1177	Early-onset cerebellar ataxia with retained tendon reflexes	NOT	HP:0000819	ORPHA:1177	TAS		HP:0040285		P		orphadata	-	-
ORPHA	1177	Early-onset cerebellar ataxia with retained tendon reflexes	NOT	HP:0001638	ORPHA:1177	TAS		HP:0040285		P		orphadata	-	-
ORPHA	1177	Early-onset cerebellar ataxia with retained tendon reflexes	NOT	HP:0005775	ORPHA:1177	TAS		HP:0040285		P		orphadata	-	-
ORPHA	139414	Congenital panfollicular nevus	NOT	HP:0000989	ORPHA:139414	TAS		HP:0040285		P		orphadata	-	-
ORPHA	139414	Congenital panfollicular nevus	NOT	HP:0012531	ORPHA:139414	TAS		HP:0040285		P		orphadata	-	-
ORPHA	1401	CHAND syndrome	NOT	HP:0001270	ORPHA:1401	TAS		HP:0040285		P		orphadata	-	-
ORPHA	1401	CHAND syndrome	NOT	HP:0200041	ORPHA:1401	TAS		HP:0040285		P		orphadata	-	-
ORPHA	140933	Linear atrophoderma of Moulin	NOT	HP:0000989	ORPHA:140933	TAS		HP:0040285		P		orphadata	-	-
ORPHA	140933	Linear atrophoderma of Moulin	NOT	HP:0011123	ORPHA:140933	TAS		HP:0040285		P		orphadata	-	-
ORPHA	140933	Linear atrophoderma of Moulin	NOT	HP:0030053	ORPHA:140933	TAS		HP:0040285		P		orphadata	-	-
ORPHA	140933	Linear atrophoderma of Moulin	NOT	HP:0100324	ORPHA:140933	TAS		HP:0040285		P		orphadata	-	-
ORPHA	141179	Non-involuting congenital hemangioma	NOT	HP:0012329	ORPHA:141179	TAS		HP:0040285		P		orphadata	-	-
ORPHA	141184	Rapidly involuting congenital hemangioma	NOT	HP:0012329	ORPHA:141184	TAS		HP:0040285		P		orphadata	-	-
ORPHA	1435	Xq21 microdeletion syndrome	NOT	HP:0000863	ORPHA:1435	TAS		HP:0040285		P		orphadata	-	-
ORPHA	1435	Xq21 microdeletion syndrome	NOT	HP:0010625	ORPHA:1435	TAS		HP:0040285		P		orphadata	-	-
ORPHA	1435	Xq21 microdeletion syndrome	NOT	HP:0011748	ORPHA:1435	TAS		HP:0040285		P		orphadata	-	-
ORPHA	1457	Aorta coarctation	NOT	HP:0005295	ORPHA:1457	TAS		HP:0040285		P		orphadata	-	-
ORPHA	1457	Aorta coarctation	NOT	HP:0011611	ORPHA:1457	TAS		HP:0040285		P		orphadata	-	-
ORPHA	157835	Paroxysmal hemicrania	NOT	HP:0012199	ORPHA:157835	TAS		HP:0040285		P		orphadata	-	-
ORPHA	157835	Paroxysmal hemicrania	NOT	HP:0100661	ORPHA:157835	TAS		HP:0040285		P		orphadata	-	-
ORPHA	157991	Generalized eruptive histiocytosis	NOT	HP:0002716	ORPHA:157991	TAS		HP:0040285		P		orphadata	-	-
ORPHA	157991	Generalized eruptive histiocytosis	NOT	HP:0031871	ORPHA:157991	TAS		HP:0040285		P		orphadata	-	-
ORPHA	158008	Papular xanthoma	NOT	HP:0003077	ORPHA:158008	TAS		HP:0040285		P		orphadata	-	-
ORPHA	158025	Hereditary progressive mucinous histiocytosis	NOT	HP:0002716	ORPHA:158025	TAS		HP:0040285		P		orphadata	-	-
ORPHA	158025	Hereditary progressive mucinous histiocytosis	NOT	HP:0031871	ORPHA:158025	TAS		HP:0040285		P		orphadata	-	-
ORPHA	158676	Localized dystrophic epidermolysis bullosa, nails only	NOT	HP:0001030	ORPHA:158676	TAS		HP:0040285		P		orphadata	-	-
ORPHA	158676	Localized dystrophic epidermolysis bullosa, nails only	NOT	HP:0008066	ORPHA:158676	TAS		HP:0040285		P		orphadata	-	-
ORPHA	158676	Localized dystrophic epidermolysis bullosa, nails only	NOT	HP:0011121	ORPHA:158676	TAS		HP:0040285		P		orphadata	-	-
ORPHA	158681	Epidermolysis bullosa simplex with circinate migratory erythema	NOT	HP:0000478	ORPHA:158681	TAS		HP:0040285		P		orphadata	-	-
ORPHA	158681	Epidermolysis bullosa simplex with circinate migratory erythema	NOT	HP:0000972	ORPHA:158681	TAS		HP:0040285		P		orphadata	-	-
ORPHA	158681	Epidermolysis bullosa simplex with circinate migratory erythema	NOT	HP:0008404	ORPHA:158681	TAS		HP:0040285		P		orphadata	-	-
ORPHA	158681	Epidermolysis bullosa simplex with circinate migratory erythema	NOT	HP:0200097	ORPHA:158681	TAS		HP:0040285		P		orphadata	-	-
ORPHA	167635	Scleromyxedema	NOT	HP:0002926	ORPHA:167635	TAS		HP:0040285		P		orphadata	-	-
ORPHA	168984	CLAPO syndrome	NOT	HP:0001249	ORPHA:168984	TAS		HP:0040285		P		orphadata	-	-
ORPHA	171	Primary sclerosing cholangitis	NOT	HP:0001879	ORPHA:171	TAS		HP:0040285		P		orphadata	-	-
ORPHA	171	Primary sclerosing cholangitis	NOT	HP:0005429	ORPHA:171	TAS		HP:0040285		P		orphadata	-	-
ORPHA	171	Primary sclerosing cholangitis	NOT	HP:0011034	ORPHA:171	TAS		HP:0040285		P		orphadata	-	-
ORPHA	171	Primary sclerosing cholangitis	NOT	HP:0100727	ORPHA:171	TAS		HP:0040285		P		orphadata	-	-
ORPHA	171433	Intermediate nemaline myopathy	NOT	HP:0001638	ORPHA:171433	TAS		HP:0040285		P		orphadata	-	-
ORPHA	171439	Childhood-onset nemaline myopathy	NOT	HP:0007010	ORPHA:171439	TAS		HP:0040285		P		orphadata	-	-
ORPHA	171442	Adult-onset nemaline myopathy	NOT	HP:0007010	ORPHA:171442	TAS		HP:0040285		P		orphadata	-	-
ORPHA	171612	Autosomal dominant spastic paraplegia type 37	NOT	HP:0001250	ORPHA:171612	TAS		HP:0040285		P		orphadata	-	-
ORPHA	171612	Autosomal dominant spastic paraplegia type 37	NOT	HP:0002921	ORPHA:171612	TAS		HP:0040285		P		orphadata	-	-
ORPHA	171612	Autosomal dominant spastic paraplegia type 37	NOT	HP:0003457	ORPHA:171612	TAS		HP:0040285		P		orphadata	-	-
ORPHA	171612	Autosomal dominant spastic paraplegia type 37	NOT	HP:0012898	ORPHA:171612	TAS		HP:0040285		P		orphadata	-	-
ORPHA	171617	Autosomal dominant spastic paraplegia type 38	NOT	HP:0000020	ORPHA:171617	TAS		HP:0040285		P		orphadata	-	-
